0,66.761086
10,68.91219
20,70.332664
30,71.44895
40,72.684296
50,73.66587
60,74.551865
70,74.884155
80,75.708565
90,76.22008
100,76.56916
110,76.8718
120,77.11108
130,77.48916
140,77.71662
150,78.39568
160,78.57812
170,78.584145
180,78.848305
190,78.96095
200,79.13235
210,79.13235
220,79.13235
230,79.13235
240,79.13235
250,79.13235
260,79.13235
270,79.13235
280,79.13235
290,79.35084
300,79.58459
310,79.96908
320,79.96908
330,79.96908
340,79.96908
350,79.96908
360,79.96908
370,79.96908
380,79.96908
390,79.96908
400,79.96908
410,79.96908
420,79.96908
430,79.96908
440,79.96908
450,79.96908
460,79.96908
470,79.96908
480,79.96908
490,79.96908
500,79.96908
510,79.96908
520,80.32766
530,80.32766
540,80.32766
550,80.32766
560,80.32766
570,80.32766
580,80.32766
590,80.32766
600,80.32766
610,80.32766
620,80.32766
630,80.32766
640,80.32766
650,80.32766
660,80.32766
670,80.32766
680,80.32766
690,80.32766
700,80.32766
710,80.32766
720,80.32766
730,80.32766
740,80.32766
750,80.32766
760,80.32766
770,80.32766
780,80.32766
790,80.32766
800,80.32766
810,80.32766
820,80.32766
830,80.32766
840,80.32766
850,80.32766
860,80.32766
870,80.32766
880,80.32766
890,80.32766
900,80.32766
910,80.32766
920,80.32766
930,80.32766
940,80.32766
950,80.32766
960,80.32766
970,80.32766
980,80.32766
990,80.32766
1000,80.32766
1010,80.32766
1020,80.32766
1030,80.32766
1040,80.32766
1050,80.32766
1060,80.32766
1070,80.32766
1080,80.32766
1090,80.32766
1100,80.32766
1110,80.32766
1120,80.32766
1130,80.32766
1140,80.32766
1150,80.32766
1160,80.32766
1170,80.32766
1180,80.32766
1190,80.32766
1200,80.32766
1210,80.32766
1220,80.32766
1230,80.32766
1240,80.32766
1250,80.32766
1260,80.32766
1270,80.32766
1280,80.32766
1290,80.32766
1300,80.32766
1310,80.32766
1320,80.32766
1330,80.32766
1340,80.32766
1350,80.32766
1360,80.32766
1370,80.32766
1380,80.32766
1390,80.32766
1400,80.32766
1410,80.32766
1420,80.32766
1430,80.32766
1440,80.32766
1450,80.32766
1460,80.32766
1470,80.3387
1480,80.3387
1490,80.3387
1500,80.3387
1510,80.3387
1520,80.3387
1530,80.3387
1540,80.3387
1550,80.3387
1560,80.3387
1570,80.37846
1580,80.37846
1590,80.37846
1600,80.37846
1610,80.37846
1620,80.37846
1630,80.37846
1640,80.37846
1650,80.37846
1660,80.37846
1670,80.37846
1680,80.37846
1690,80.37846
1700,80.37846
1710,80.37846
1720,80.37846
1730,80.37846
1740,80.37846
1750,80.37846
1760,80.37846
1770,80.37846
1780,80.37846
1790,80.37846
1800,80.37846
1810,80.37846
1820,80.37846
1830,80.37846
1840,80.37846
1850,80.37846
1860,80.37846
1870,80.37846
1880,80.37846
1890,80.37846
1900,80.37846
1910,80.37846
1920,80.37846
1930,80.37846
1940,80.37846
1950,80.37846
1960,80.37846
1970,80.37846
1980,80.37846
1990,80.37846
2000,80.37846
2010,80.37846
2020,80.37846
2030,80.37846
2040,80.37846
2050,80.37846
2060,80.37846
2070,80.37846
2080,80.37846
2090,80.37846
2100,80.37846
2110,80.37846
2120,80.37846
2130,80.37846
2140,80.37846
2150,80.37846
2160,80.37846
2170,80.37846
2180,80.37846
2190,80.37846
2200,80.37846
2210,80.37846
2220,80.37846
2230,80.37846
2240,80.37846
2250,80.37846
2260,80.37846
2270,80.37846
2280,80.37846
2290,80.37846
2300,80.37846
2310,80.37846
2320,80.38616
2330,80.38616
2340,80.38616
2350,80.38616
2360,80.38616
2370,80.38616
2380,80.38616
2390,80.38616
2400,80.38616
2410,80.38616
2420,80.38616
2430,80.38616
2440,80.38616
2450,80.38616
2460,80.38616
2470,80.38616
2480,80.38616
2490,80.38616
2500,80.38616
2510,80.38616
2520,80.38616
2530,80.38616
2540,80.38616
2550,80.38616
2560,80.38616
2570,80.38616
2580,80.38616
