0,64.619194
10,70.553535
20,73.53878
30,76.191025
40,77.882904
50,78.742966
60,79.87209
70,80.90023
80,82.265434
90,82.46356
100,83.35728
110,83.80482
120,84.49273
130,84.84877
140,85.09209
150,85.16889
160,85.50777
170,85.58616
180,86.210594
190,86.49299
200,86.49299
210,86.49299
220,86.50315
230,86.716866
240,87.21749
250,87.21749
260,87.21749
270,87.21749
280,87.21749
290,87.21749
300,87.21749
310,87.21749
320,87.21749
330,87.21749
340,87.21749
350,87.37563
360,87.37563
370,87.37563
380,87.37563
390,87.37563
400,87.37563
410,87.37563
420,87.37563
430,87.37563
440,87.37563
450,87.37563
460,87.37563
470,87.37563
480,87.37563
490,87.37563
500,87.37563
510,87.37563
520,87.37563
530,87.37563
540,87.37563
550,87.37563
560,87.37563
570,87.37563
580,87.37563
590,87.37563
600,87.37563
610,87.37563
620,87.37563
630,87.37563
640,87.37563
650,87.41065
660,87.41065
670,87.41065
680,87.41065
690,87.41065
700,87.41065
710,87.41065
720,87.41065
730,87.65555
740,87.65555
750,87.65555
760,87.65555
770,87.77144
780,87.77144
790,87.77144
800,87.77144
810,87.77144
820,87.77144
830,87.77144
840,87.77144
850,87.77144
860,87.77144
870,87.77144
880,87.77144
890,87.77144
900,87.77144
910,87.77144
920,87.77144
930,87.77144
940,87.77144
950,87.77144
960,87.77144
970,87.77144
980,87.77144
990,87.77144
1000,87.77144
1010,87.77144
1020,87.77144
1030,87.77144
1040,87.77144
1050,87.77144
1060,87.77144
1070,87.77144
1080,87.77144
1090,87.77144
1100,87.77144
1110,87.77144
1120,87.77144
1130,87.77144
1140,87.77144
1150,87.77144
1160,87.77144
1170,87.77144
1180,87.77144
1190,87.77144
1200,87.77144
1210,87.77144
1220,87.77144
1230,87.77144
1240,87.77144
1250,87.77144
1260,87.77144
1270,87.77144
1280,87.77144
1290,87.77144
1300,87.77144
1310,87.77144
1320,87.77144
1330,87.77144
1340,87.77144
1350,87.77144
1360,87.77144
1370,87.77144
1380,87.77144
1390,87.77144
1400,87.77144
1410,87.77144
1420,87.77144
1430,87.77144
1440,87.77144
1450,87.77144
1460,87.77144
1470,87.77144
1480,87.77144
1490,87.77144
1500,87.77144
1510,87.77144
1520,87.77144
1530,87.77144
1540,87.77144
1550,87.77144
1560,87.77144
1570,87.77144
1580,87.77144
1590,87.77144
1600,87.77144
1610,87.77144
1620,87.77144
1630,87.77144
1640,87.77144
1650,87.77144
1660,87.77144
1670,87.77144
1680,87.77144
1690,87.77144
1700,87.77144
1710,87.77144
1720,87.77144
1730,87.77144
1740,87.77144
1750,87.77144
1760,87.77144
1770,87.77144
1780,87.77144
1790,87.77144
1800,87.77144
1810,87.77144
1820,87.77144
1830,87.77144
1840,87.89004
1850,87.89004
1860,87.89004
1870,87.89004
1880,87.89004
1890,87.89004
1900,87.89004
1910,87.89004
1920,87.89004
1930,87.89004
1940,87.89004
1950,87.89004
1960,87.89004
1970,87.89004
1980,87.89004
1990,87.89004
2000,87.89004
2010,87.89004
2020,87.89004
2030,87.89004
2040,87.89004
2050,87.89004
2060,87.89004
2070,87.89004
2080,87.89004
2090,87.89004
2100,87.89004
2110,87.89004
2120,87.89004
2130,87.89004
2140,87.89004
2150,87.89004
2160,87.89004
2170,87.89004
2180,87.89004
2190,87.89004
2200,87.89004
2210,87.89004
2220,87.89004
2230,87.89004
2240,87.89004
2250,87.89004
2260,87.89004
2270,87.89004
2280,87.89004
2290,87.89004
2300,87.89004
2310,87.89004
2320,87.89004
2330,87.89004
2340,87.89004
2350,87.89004
2360,87.89004
2370,87.89004
2380,87.89004
2390,87.89004
2400,87.89004
2410,87.89004
2420,87.89004
2430,87.89004
2440,87.89004
2450,87.89004
2460,87.89004
2470,87.89004
2480,87.89004
2490,87.89004
2500,87.89004
2510,87.89004
2520,87.89004
2530,87.89004
2540,87.89004
2550,87.89004
2560,87.89004
2570,87.89004
2580,87.89004
2590,87.89004
2600,87.89004
2610,87.89004
2620,87.89004
2630,87.89004
2640,87.89004
2650,87.89004
2660,87.89004
2670,87.89004
2680,87.89004
2690,87.89004
2700,87.89004
2710,87.89004
2720,87.89004
2730,87.89004
2740,87.89004
2750,87.89004
2760,87.89004
2770,87.89004
2780,87.89004
2790,87.89004
2800,87.89004
2810,87.89004
2820,87.89004
2830,87.89004
2840,87.89004
2850,87.89004
2860,87.89004
2870,87.89004
2880,87.89004
2890,87.89004
2900,87.89004
2910,87.89004
2920,87.89004
2930,87.89004
2940,87.89004
2950,87.89004
2960,87.89004
2970,87.89004
2980,87.89004
2990,87.89004
3000,87.89004
3010,87.89004
3020,87.89004
3030,87.89004
3040,87.89004
3050,87.89004
3060,87.89004
3070,87.89004
3080,87.89004
3090,87.89004
3100,87.89004
3110,87.89004
3120,87.89004
3130,87.89004
3140,87.89004
3150,87.89004
3160,87.89004
3170,87.89004
3180,87.89004
3190,87.89004
3200,87.89004
3210,87.89004
3220,87.89004
3230,87.89004
3240,87.89004
3250,87.89004
3260,87.89004
3270,87.89004
3280,87.89004
3290,87.89004
3300,87.89004
3310,87.89004
3320,87.89004
3330,87.89004
3340,87.89004
3350,87.89004
3360,87.89004
3370,87.89004
3380,87.89004
3390,87.89004
3400,87.89004
3410,87.89004
3420,87.89004
3430,87.89004
3440,87.89004
3450,87.89004
3460,87.89004
3470,87.89004
3480,87.89004
3490,87.89004
3500,87.89004
3510,87.89004
3520,87.89004
3530,87.89004
3540,87.89004
3550,87.89004
3560,87.89004
3570,87.89004
3580,87.89004
3590,87.89004
3600,87.89004
3610,87.89004
3620,87.89004
3630,87.89004
3640,87.89004
3650,87.89004
3660,87.89004
3670,87.89004
3680,87.89004
3690,87.89004
3700,87.89004
3710,87.89004
3720,87.89004
3730,87.89004
3740,87.89004
3750,87.89004
3760,87.89004
3770,87.89004
3780,87.89004
3790,87.89004
3800,87.89004
3810,87.89004
3820,87.89004
3830,87.89004
3840,87.89004
3850,87.89004
3860,87.89004
3870,87.89004
3880,87.89004
3890,87.89004
3900,87.89004
